init_cond	constr_cond	run_number	seq_length	mutation	mut_scaled	mutation_tot	mut_scaled_tot	mut_mean	esr_mean	A3SS_R1_mean	A3SS_R2_mean	A5SS_R1_mean	A5SS_R2_mean
exon	identity	0	915	4026	4.4	16193	17.6972677596	0.004556017881238615	-0.103427596989011	0.2747686337881587	-0.4451784460691581	-0.12448256039466875	0.11032733495444902
exon	identity	0	915	4209	4.6	16933	18.506010929000002	0.004308722578870674	-0.08700948082417582	0.26184721333164	-0.38988633182394966	-0.0669128246513043	0.10454113019452885
exon	identity	0	915	4392	4.8	17664	19.3049180328	0.004477735449908925	-0.08143803724175824	0.2565630769023717	-0.39526762444052593	-0.083736995219278	0.09959675518356559
exon	identity	0	915	4575	5.0	18406	20.1158469945	0.0045819850863387974	-0.09792000372527472	0.23577676716814502	-0.4069249392786069	-0.08093629642227118	0.1004106195085374
exon	identity	0	915	4758	5.2	19181	20.9628415301	0.004276966641894353	-0.09261442231868133	0.260098420649854	-0.4453645970644779	-0.10689788587519342	0.11503694449614163
exon	identity	0	915	4941	5.4	19940	21.792349726799998	0.0044936894604735884	-0.10209994620879122	0.2404425965373022	-0.4368994023409054	-0.09198550530892559	0.10362198386204591
exon	identity	0	915	5124	5.6	20714	22.6382513661	0.00410777680582878	-0.09832810785714288	0.24730711693591295	-0.42840994052360326	-0.09993669379255359	0.11004262795278974
exon	identity	0	915	5307	5.8	21557	23.5595628415	0.0044782040801457194	-0.10077319971428571	0.22377224306029417	-0.40955754601023503	-0.1034376644235149	0.09898762100471331
exon	identity	0	915	5490	6.0	22287	24.3573770492	0.004359792097632058	-0.09558689981318681	0.2643464083110979	-0.3942333194646318	-0.09555451097185874	0.10752358868361009
exon	identity	0	915	5673	6.2	22920	25.0491803279	0.004373939922040073	-0.09632562581318682	0.2909965927419842	-0.44097914652972364	-0.13218097071963006	0.11649672497825217
exon	identity	0	915	5856	6.4	23767	25.974863388000003	0.004459521755555556	-0.11051565831868133	0.2642693297569947	-0.46690466930961716	-0.15982634294912865	0.1046863415835693
exon	identity	0	915	6039	6.6	24488	26.7628415301	0.004610970313661203	-0.1047196667032967	0.25374264113247164	-0.4444844918682786	-0.11953564960396003	0.105378068591164
exon	identity	0	915	6222	6.8	25217	27.5595628415	0.004466892232786885	-0.08100604952747252	0.2500962864455928	-0.39659697380604714	-0.07060334212253418	0.10788947797977436
exon	identity	0	915	6405	7.0	25991	28.4054644809	0.0041819158182149355	-0.0854836694065934	0.2207638761294762	-0.3672241826752208	-0.051642979910770596	0.1077157105481849
exon	identity	0	915	6588	7.2	26747	29.2316939891	0.004213232822586521	-0.09527881254945055	0.22691857935842244	-0.4115106706446535	-0.11222120337579758	0.11290277145481518
exon	identity	0	915	6771	7.4	27588	30.1508196721	0.004446248927140255	-0.0955830000989011	0.2365291496915746	-0.4099981829764683	-0.10938152121068635	0.10386035619812067
exon	identity	0	915	6954	7.6	28352	30.9857923497	0.004346190338069216	-0.08910153767032968	0.23676147464030994	-0.3856161247426776	-0.07088175313033321	0.10112846922981815
exon	identity	0	915	7137	7.8	29039	31.7366120219	0.004236699826593807	-0.11155821578021977	0.24554035557103568	-0.46436272089662206	-0.11743018875620397	0.10711558417958772
exon	identity	0	915	7320	8.0	29773	32.5387978142	0.00427436884007286	-0.11245452431868132	0.2503029424128234	-0.44189025198486875	-0.13117492758505142	0.1097941663463416
exon	identity	0	915	7503	8.2	30473	33.3038251366	0.0042778820557377055	-0.13119887635164837	0.256132443346464	-0.516632914733217	-0.20641032997145428	0.11847513244323421
exon	identity	0	915	7686	8.4	31208	34.107103825100005	0.004354525296539162	-0.0989130431098901	0.23887060846661728	-0.45589817778776687	-0.1465572075300101	0.12206881585627463
exon	identity	0	915	7869	8.6	31915	34.8797814208	0.004367535284881602	-0.09738861306593406	0.26808029660916755	-0.45135201587681884	-0.14065836967274561	0.12303302198301214
exon	identity	0	915	8052	8.8	32569	35.5945355191	0.004426908606193078	-0.09213340065934066	0.25856500104388536	-0.43125867341746005	-0.11315919943586075	0.12034356163714896
exon	identity	0	915	8235	9.0	33247	36.3355191257	0.004397181563205829	-0.08880670027472527	0.21659671254758353	-0.4007716256163716	-0.08286830131900609	0.1110455926203819
exon	identity	0	915	8418	9.2	34000	37.1584699454	0.004110399610200364	-0.11482700812087913	0.2300441457845317	-0.4675479218889176	-0.142818073019597	0.11624169078160677
exon	identity	0	915	8601	9.4	34749	37.9770491803	0.004552652872859745	-0.09604504895604396	0.25273501888904687	-0.43458662715214863	-0.12200419374580442	0.1207414726258881
exon	identity	0	915	8784	9.6	35491	38.7879781421	0.004333370240801457	-0.08720115620879121	0.2378005957850497	-0.4130113190276783	-0.09328650031450388	0.11326543135641721
exon	identity	0	915	8967	9.8	36254	39.6218579235	0.004255228177413479	-0.0933826008901099	0.25210927910326897	-0.4448022576812419	-0.15289970814051543	0.10927943510154281
exon	identity	0	915	9150	10.0	37034	40.4743169399	0.004542137170491804	-0.08092663039560441	0.2507744458258212	-0.39063620237399127	-0.07937710200585224	0.10800853269329799
exon	identity	1	936	0	0.0	0	0.0	0.0044037558839031335	-0.014531249581095598	0.1053338909389801	-0.12437245555755419	0.14861544831031134	0.08180184302002275
exon	identity	1	936	187	0.199786324786	696	0.74358974359	0.004135056482193732	-0.07052367622986037	0.17913930333179703	-0.29465251570446194	-0.0007018710887979461	0.10194639085900464
exon	identity	1	936	374	0.399572649573	1360	1.4529914529899999	0.004451473562321937	-0.09158372163265305	0.18303226033243042	-0.36750492362511805	-0.082539928248399	0.10701660280401902
exon	identity	1	936	561	0.599358974359	2065	2.2061965812	0.004392238217236467	-0.10421142535982814	0.18608876815131076	-0.4064606104248682	-0.10218335990647463	0.10818718303924756
exon	identity	1	936	748	0.799145299145	2692	2.87606837607	0.004577579085470085	-0.0858365567991407	0.19386017208477527	-0.37847247952297214	-0.06144590040273829	0.10538119441299772
exon	identity	1	936	936	1.0	3462	3.6987179487199997	0.004343045073005698	-0.08644472433941999	0.19485021737043046	-0.38881852550956053	-0.08030306446172368	0.11032210884308334
exon	identity	1	936	1123	1.19978632479	4181	4.4668803418800005	0.004415621852207978	-0.0887436213641246	0.22582032100155985	-0.4066175911268028	-0.10084752974695636	0.12185272905191194
exon	identity	1	936	1310	1.3995726495700003	4956	5.29487179487	0.004250341934472935	-0.08286966646616542	0.19786650637051428	-0.37504504847066056	-0.08523041773460825	0.10897746018022117
exon	identity	1	936	1497	1.5993589743599999	5744	6.136752136749999	0.0042730280940170935	-0.06914073208378088	0.19345558070378122	-0.3204955388316388	-0.030539090540541786	0.10717923076946786
exon	identity	1	936	1684	1.7991452991499999	6431	6.8707264957300005	0.0045235442443019944	-0.08920415893662728	0.17783991160231774	-0.39766887291216363	-0.10289833636829038	0.11004714883066483
exon	identity	1	936	1872	2.0	7097	7.5822649572600005	0.004140615961894588	-0.07802919564983889	0.19316635155228198	-0.36967214981711427	-0.0916808706792631	0.10904411567004949
exon	identity	1	936	2059	2.19978632479	7831	8.36645299145	0.004264211912749288	-0.0640902717293233	0.22112763511683542	-0.35232508061730616	-0.06591849394147112	0.1078975850891645
exon	identity	1	936	2246	2.39957264957	8574	9.16025641026	0.004118573187678063	-0.08070932294307195	0.21499041285747061	-0.37723965179845564	-0.0992600715689636	0.11203023486245578
exon	identity	1	936	2433	2.59935897436	9254	9.88675213675	0.004347647180555555	-0.06610427208378088	0.1983233241920231	-0.3451635664026858	-0.0893480405245076	0.11552826875081125
exon	identity	1	936	2620	2.79914529915	9959	10.639957265	0.004041293181267807	-0.07171059659505907	0.2330389320788019	-0.3761367319864488	-0.08330105502330662	0.1198029209337527
exon	identity	1	936	2808	3.0	10632	11.358974359000001	0.004191674207264957	-0.06533361748657357	0.23446539180582085	-0.3273522894264687	-0.07167756887953694	0.11595410774751276
exon	identity	1	936	2995	3.1997863247900002	11368	12.1452991453	0.004222271714031339	-0.07501965592910848	0.20566328584077462	-0.36756834699626667	-0.09845767581881738	0.10308987787631985
exon	identity	1	936	3182	3.39957264957	12019	12.840811965799999	0.004228739293091168	-0.07024473404940923	0.22123535357990176	-0.3697635366836009	-0.0991060980840006	0.11611020817482208
exon	identity	1	936	3369	3.59935897436	12700	13.5683760684	0.004391676707621082	-0.057945238141783026	0.1993735401558658	-0.335294514103882	-0.047679640876632	0.10283809349636004
exon	identity	1	936	3556	3.79914529915	13482	14.403846153800002	0.004410516562321938	-0.07744759698174007	0.20836672295793565	-0.38332478144421434	-0.06543700727455581	0.10598181619574404
